Source File:- C:\Cubus Projects\vi_F4016_Lastkollektiv\Data\Test Run - 68\Prüfablauf - (1 von 100)\F4016_1_Realkollektiv_1_#2.qtpd
Cycle	Peak Time [s]	Zylinder 2 Weg  [mm] Peak	Zylinder 2 Kraft  [kN] Peak	Trough Time	Zylinder 2 Weg  [mm] Trough	Zylinder 2 Kraft  [kN] Trough	
63367	433876,922	6,152	-2,294	433876,947	5,673	-62,723	
63368	433876,972	6,153	-2,298	433876,997	5,672	-62,762	
63369	433877,022	6,152	-2,241	433877,047	5,673	-62,718	
63370	433877,072	6,153	-2,249	433877,097	5,673	-62,741	
63371	433877,122	6,152	-2,256	433877,147	5,673	-62,694	
63372	433877,172	6,153	-2,246	433877,197	5,672	-62,766	
63373	433877,222	6,152	-2,285	433877,247	5,672	-62,707	
63374	433877,272	6,153	-2,264	433877,297	5,672	-62,778	
63375	433877,322	6,153	-2,175	433877,347	5,672	-62,729	
63376	433877,372	6,153	-2,282	433877,397	5,672	-62,735	
63377	433877,422	6,153	-2,265	433877,447	5,672	-62,760	
63378	433877,472	6,153	-2,252	433877,497	5,672	-62,762	
63379	433877,522	6,152	-2,278	433877,547	5,672	-62,718	
63380	433877,572	6,153	-2,285	433877,597	5,672	-62,744	
63381	433877,622	6,152	-2,247	433877,647	5,672	-62,686	
63382	433877,672	6,152	-2,291	433877,697	5,672	-62,768	
63383	433877,722	6,153	-2,236	433877,747	5,673	-62,734	
63384	433877,772	6,153	-2,252	433877,797	5,672	-62,762	
63385	433877,822	6,153	-2,217	433877,847	5,673	-62,727	
63386	433877,872	6,153	-2,269	433877,897	5,672	-62,750	
63387	433877,922	6,153	-2,219	433877,947	5,673	-62,694	
63388	433877,972	6,153	-2,288	433877,997	5,673	-62,743	
63389	433878,022	6,152	-2,241	433878,047	5,673	-62,721	
63390	433878,072	6,153	-2,271	433878,097	5,672	-62,793	
63391	433878,122	6,152	-2,215	433878,147	5,672	-62,734	
63392	433878,172	6,153	-2,314	433878,197	5,672	-62,783	
63393	433878,222	6,153	-2,230	433878,247	5,672	-62,714	
63394	433878,272	6,152	-2,317	433878,297	5,673	-62,755	
63395	433878,322	6,153	-2,243	433878,347	5,673	-62,708	
63396	433878,372	6,152	-2,295	433878,397	5,672	-62,818	
63397	433878,422	6,152	-2,251	433878,447	5,673	-62,705	
63398	433878,472	6,152	-2,334	433878,497	5,672	-62,776	
63399	433878,522	6,152	-2,241	433878,547	5,673	-62,735	
63400	433878,572	6,152	-2,319	433878,597	5,672	-62,749	
63401	433878,622	6,152	-2,254	433878,647	5,672	-62,699	
63402	433878,672	6,152	-2,324	433878,697	5,672	-62,745	
63403	433878,722	6,152	-2,264	433878,747	5,673	-62,698	
63404	433878,772	6,152	-2,283	433878,797	5,673	-62,712	
63405	433878,822	6,152	-2,278	433878,847	5,672	-62,731	
63406	433878,872	6,153	-2,258	433878,897	5,673	-62,745	
63407	433878,922	6,153	-2,188	433878,947	5,673	-62,708	
63408	433878,972	6,153	-2,284	433878,997	5,672	-62,749	
63409	433879,022	6,153	-2,236	433879,047	5,673	-62,683	
63410	433879,072	6,153	-2,263	433879,097	5,672	-62,765	
63411	433879,122	6,153	-2,218	433879,147	5,672	-62,751	
63412	433879,172	6,153	-2,228	433879,197	5,673	-62,769	
63413	433879,222	6,152	-2,293	433879,247	5,672	-62,732	
63414	433879,272	6,153	-2,231	433879,297	5,672	-62,776	
63415	433879,322	6,152	-2,276	433879,347	5,672	-62,685	
63416	433879,372	6,152	-2,317	433879,397	5,672	-62,775	
63417	433879,422	6,153	-2,276	433879,447	5,672	-62,709	
63418	433879,472	6,153	-2,257	433879,497	5,673	-62,734	
63419	433879,522	6,153	-2,219	433879,547	5,672	-62,735	
63420	433879,572	6,153	-2,231	433879,597	5,672	-62,760	
63421	433879,622	6,152	-2,330	433879,647	5,673	-62,709	
63422	433879,672	6,153	-2,271	433879,697	5,672	-62,777	
63423	433879,722	6,152	-2,262	433879,747	5,673	-62,680	
63424	433879,772	6,153	-2,247	433879,797	5,672	-62,812	
63425	433879,822	6,152	-2,318	433879,847	5,673	-62,663	
63426	433879,872	6,153	-2,261	433879,897	5,672	-62,767	
63427	433879,922	6,152	-2,311	433879,947	5,673	-62,705	
63428	433879,972	6,153	-2,225	433879,997	5,672	-62,776	
63429	433880,022	6,152	-2,243	433880,047	5,673	-62,674	
63430	433880,072	6,153	-2,263	433880,097	5,672	-62,745	
63431	433880,122	6,152	-2,298	433880,147	5,673	-62,690	
63432	433880,172	6,152	-2,304	433880,197	5,673	-62,765	
63433	433880,222	6,152	-2,255	433880,247	5,673	-62,666	
63434	433880,272	6,153	-2,236	433880,297	5,673	-62,722	
63435	433880,322	6,152	-2,320	433880,347	5,672	-62,715	
63436	433880,372	6,152	-2,283	433880,397	5,672	-62,779	
63437	433880,422	6,152	-2,310	433880,447	5,672	-62,724	
63438	433880,472	6,153	-2,214	433880,497	5,672	-62,758	
63439	433880,522	6,152	-2,302	433880,547	5,673	-62,665	
63440	433880,572	6,153	-2,296	433880,597	5,672	-62,761	
63441	433880,622	6,152	-2,282	433880,647	5,673	-62,690	
63442	433880,672	6,153	-2,233	433880,697	5,672	-62,760	
63443	433880,722	6,153	-2,242	433880,747	5,672	-62,720	
63444	433880,772	6,152	-2,315	433880,797	5,673	-62,783	
63445	433880,822	6,152	-2,283	433880,847	5,673	-62,694	
63446	433880,872	6,153	-2,232	433880,897	5,672	-62,780	
63447	433880,922	6,152	-2,309	433880,947	5,673	-62,668	
63448	433880,972	6,153	-2,214	433880,997	5,673	-62,768	
63449	433881,022	6,152	-2,371	433881,047	5,672	-62,710	
63450	433881,072	6,153	-2,248	433881,097	5,672	-62,791	
63451	433881,122	6,152	-2,302	433881,147	5,673	-62,679	
63452	433881,172	6,153	-2,237	433881,197	5,673	-62,744	
63453	433881,222	6,153	-2,262	433881,247	5,672	-62,687	
63454	433881,272	6,152	-2,274	433881,297	5,672	-62,797	
63455	433881,322	6,152	-2,272	433881,347	5,672	-62,710	
63456	433881,372	6,154	-2,181	433881,397	5,672	-62,755	
63457	433881,422	6,152	-2,322	433881,447	5,673	-62,666	
63458	433881,472	6,153	-2,188	433881,497	5,672	-62,789	
63459	433881,522	6,152	-2,250	433881,547	5,673	-62,673	
63460	433881,572	6,153	-2,165	433881,597	5,672	-62,747	
63461	433881,622	6,151	-2,352	433881,647	5,673	-62,696	
63462	433881,672	6,153	-2,201	433881,697	5,672	-62,804	
63463	433881,722	6,152	-2,294	433881,747	5,672	-62,720	
63464	433881,772	6,153	-2,214	433881,797	5,672	-62,792	
63465	433881,822	6,152	-2,239	433881,847	5,672	-62,695	
63466	433881,872	6,153	-2,238	433881,897	5,672	-62,780	
63467	433881,922	6,153	-2,259	433881,947	5,673	-62,683	
63468	433881,972	6,153	-2,211	433881,997	5,672	-62,787	
63469	433882,022	6,152	-2,345	433882,047	5,672	-62,718	
63470	433882,072	6,153	-2,239	433882,097	5,672	-62,798	
63471	433882,122	6,152	-2,278	433882,147	5,673	-62,654	
63472	433882,172	6,152	-2,248	433882,197	5,672	-62,789	
63473	433882,222	6,152	-2,291	433882,247	5,673	-62,691	
63474	433882,272	6,152	-2,243	433882,297	5,672	-62,764	
63475	433882,322	6,152	-2,287	433882,347	5,672	-62,728	
63476	433882,372	6,153	-2,230	433882,397	5,672	-62,798	
63477	433882,422	6,152	-2,290	433882,447	5,672	-62,714	
63478	433882,472	6,152	-2,252	433882,497	5,672	-62,787	
63479	433882,522	6,152	-2,263	433882,547	5,672	-62,701	
63480	433882,572	6,152	-2,268	433882,597	5,672	-62,784	
63481	433882,622	6,152	-2,274	433882,647	5,673	-62,677	
63482	433882,672	6,153	-2,259	433882,697	5,672	-62,766	
63483	433882,722	6,153	-2,268	433882,747	5,672	-62,699	
63484	433882,772	6,153	-2,234	433882,797	5,672	-62,776	
63485	433882,822	6,153	-2,269	433882,847	5,673	-62,663	
63486	433882,872	6,153	-2,272	433882,897	5,672	-62,786	
63487	433882,922	6,152	-2,297	433882,947	5,672	-62,735	
63488	433882,972	6,153	-2,234	433882,997	5,673	-62,728	
63489	433883,022	6,152	-2,251	433883,047	5,672	-62,713	
63490	433883,072	6,153	-2,221	433883,097	5,672	-62,810	
63491	433883,122	6,152	-2,327	433883,147	5,672	-62,705	
63492	433883,172	6,152	-2,335	433883,197	5,672	-62,762	
63493	433883,222	6,152	-2,286	433883,247	5,672	-62,737	
63494	433883,272	6,152	-2,253	433883,297	5,672	-62,772	
63495	433883,322	6,152	-2,316	433883,347	5,673	-62,693	
63496	433883,372	6,152	-2,282	433883,397	5,672	-62,787	
63497	433883,422	6,152	-2,244	433883,447	5,673	-62,704	
63498	433883,472	6,154	-2,166	433883,497	5,672	-62,799	
63499	433883,522	6,152	-2,282	433883,547	5,673	-62,725	
63500	433883,572	6,153	-2,204	433883,597	5,673	-62,751	
63501	433883,622	6,153	-2,265	433883,647	5,672	-62,695	
63502	433883,672	6,153	-2,253	433883,697	5,672	-62,798	
63503	433883,722	6,152	-2,291	433883,747	5,673	-62,689	
63504	433883,772	6,153	-2,227	433883,797	5,672	-62,743	
63505	433883,822	6,152	-2,331	433883,847	5,672	-62,705	
63506	433883,872	6,153	-2,161	433883,897	5,673	-62,784	
63507	433883,922	6,152	-2,302	433883,947	5,672	-62,659	
63508	433883,972	6,152	-2,257	433883,997	5,672	-62,771	
63509	433884,022	6,153	-2,251	433884,047	5,672	-62,711	
63510	433884,072	6,153	-2,209	433884,097	5,672	-62,750	
63511	433884,122	6,152	-2,304	433884,147	5,673	-62,671	
63512	433884,172	6,153	-2,197	433884,197	5,672	-62,804	
63513	433884,222	6,152	-2,319	433884,247	5,673	-62,694	
63514	433884,272	6,153	-2,277	433884,297	5,672	-62,739	
63515	433884,322	6,153	-2,241	433884,347	5,672	-62,711	
63516	433884,372	6,153	-2,210	433884,397	5,672	-62,740	
63517	433884,422	6,153	-2,233	433884,447	5,673	-62,719	
63518	433884,472	6,153	-2,203	433884,497	5,672	-62,772	
63519	433884,522	6,153	-2,253	433884,547	5,672	-62,685	
63520	433884,572	6,153	-2,243	433884,597	5,672	-62,805	
63521	433884,622	6,152	-2,318	433884,647	5,672	-62,718	
63522	433884,672	6,152	-2,255	433884,697	5,672	-62,750	
63523	433884,722	6,153	-2,282	433884,747	5,672	-62,725	
63524	433884,772	6,153	-2,221	433884,797	5,672	-62,788	
63525	433884,822	6,152	-2,262	433884,847	5,672	-62,722	
63526	433884,872	6,153	-2,164	433884,897	5,672	-62,766	
63527	433884,922	6,152	-2,297	433884,947	5,672	-62,693	
63528	433884,972	6,153	-2,243	433884,997	5,672	-62,807	
63529	433885,022	6,153	-2,251	433885,047	5,673	-62,693	
63530	433885,072	6,152	-2,244	433885,097	5,672	-62,767	
63531	433885,122	6,153	-2,254	433885,147	5,673	-62,678	
63532	433885,172	6,153	-2,186	433885,197	5,673	-62,741	
63533	433885,222	6,153	-2,177	433885,247	5,672	-62,730	
63534	433885,272	6,153	-2,216	433885,297	5,673	-62,760	
63535	433885,322	6,152	-2,367	433885,347	5,672	-62,706	
63536	433885,372	6,153	-2,212	433885,397	5,672	-62,711	
63537	433885,422	6,152	-2,316	433885,447	5,673	-62,701	
63538	433885,472	6,153	-2,225	433885,497	5,672	-62,768	
63539	433885,522	6,152	-2,307	433885,547	5,673	-62,699	
63540	433885,572	6,153	-2,235	433885,597	5,672	-62,744	
63541	433885,622	6,152	-2,280	433885,647	5,672	-62,746	
63542	433885,672	6,153	-2,188	433885,697	5,672	-62,780	
63543	433885,722	6,152	-2,221	433885,747	5,672	-62,736	
63544	433885,772	6,153	-2,193	433885,797	5,673	-62,733	
63545	433885,822	6,152	-2,336	433885,847	5,672	-62,743	
63546	433885,872	6,153	-2,185	433885,897	5,672	-62,771	
63547	433885,922	6,152	-2,298	433885,947	5,673	-62,735	
63548	433885,972	6,153	-2,192	433885,997	5,672	-62,760	
63549	433886,022	6,153	-2,250	433886,047	5,673	-62,708	
63550	433886,072	6,152	-2,244	433886,097	5,673	-62,702	
63551	433886,122	6,152	-2,310	433886,147	5,672	-62,762	
63552	433886,172	6,153	-2,191	433886,197	5,673	-62,753	
63553	433886,222	6,152	-2,335	433886,247	5,673	-62,731	
63554	433886,272	6,153	-2,213	433886,297	5,672	-62,765	
63555	433886,322	6,152	-2,344	433886,347	5,673	-62,737	
63556	433886,372	6,153	-2,193	433886,397	5,672	-62,753	
63557	433886,422	6,152	-2,296	433886,447	5,673	-62,728	
63558	433886,472	6,153	-2,216	433886,497	5,672	-62,740	
63559	433886,522	6,153	-2,274	433886,547	5,672	-62,711	
63560	433886,572	6,153	-2,240	433886,597	5,672	-62,719	
63561	433886,622	6,152	-2,299	433886,647	5,672	-62,726	
63562	433886,672	6,154	-2,181	433886,697	5,672	-62,753	
63563	433886,722	6,151	-2,338	433886,747	5,672	-62,726	
63564	433886,772	6,153	-2,207	433886,797	5,673	-62,720	
63565	433886,822	6,152	-2,277	433886,847	5,672	-62,742	
63566	433886,872	6,154	-2,144	433886,897	5,672	-62,748	
63567	433886,922	6,152	-2,289	433886,947	5,673	-62,731	
63568	433886,972	6,153	-2,228	433886,997	5,672	-62,775	
63569	433887,022	6,152	-2,308	433887,047	5,672	-62,800	
63570	433887,072	6,153	-2,219	433887,097	5,672	-62,753	
63571	433887,122	6,151	-2,357	433887,147	5,672	-62,770	
63572	433887,172	6,153	-2,244	433887,197	5,672	-62,740	
63573	433887,222	6,152	-2,325	433887,247	5,672	-62,760	
63574	433887,272	6,152	-2,296	433887,297	5,672	-62,776	
63575	433887,322	6,151	-2,428	433887,347	5,672	-62,747	
63576	433887,372	6,153	-2,265	433887,397	5,672	-62,745	
63577	433887,422	6,153	-2,228	433887,447	5,672	-62,738	
63578	433887,472	6,152	-2,266	433887,497	5,672	-62,752	
63579	433887,522	6,151	-2,326	433887,547	5,672	-62,763	
63580	433887,572	6,153	-2,166	433887,597	5,673	-62,725	
63581	433887,622	6,152	-2,309	433887,647	5,673	-62,754	
63582	433887,672	6,153	-2,207	433887,697	5,672	-62,758	
63583	433887,722	6,152	-2,333	433887,747	5,672	-62,738	
63584	433887,772	6,153	-2,224	433887,797	5,672	-62,727	
63585	433887,822	6,152	-2,322	433887,847	5,672	-62,744	
63586	433887,872	6,153	-2,209	433887,897	5,672	-62,740	
63587	433887,922	6,152	-2,341	433887,947	5,672	-62,747	
63588	433887,972	6,152	-2,216	433887,997	5,673	-62,715	
63589	433888,022	6,152	-2,336	433888,047	5,671	-62,811	
63590	433888,072	6,153	-2,175	433888,097	5,672	-62,767	
63591	433888,122	6,152	-2,326	433888,147	5,672	-62,756	
63592	433888,172	6,153	-2,250	433888,197	5,672	-62,730	
63593	433888,222	6,152	-2,322	433888,247	5,673	-62,706	
63594	433888,272	6,153	-2,213	433888,297	5,672	-62,752	
63595	433888,322	6,152	-2,320	433888,347	5,672	-62,704	
63596	433888,372	6,152	-2,256	433888,397	5,672	-62,764	
63597	433888,422	6,152	-2,332	433888,447	5,672	-62,769	
63598	433888,472	6,153	-2,172	433888,497	5,672	-62,737	
63599	433888,522	6,153	-2,259	433888,547	5,672	-62,760	
63600	433888,572	6,152	-2,222	433888,597	5,672	-62,746	
63601	433888,622	6,152	-2,288	433888,647	5,672	-62,735	
63602	433888,672	6,153	-2,219	433888,697	5,672	-62,766	
63603	433888,722	6,153	-2,243	433888,747	5,672	-62,765	
63604	433888,772	6,153	-2,235	433888,797	5,673	-62,707	
63605	433888,822	6,152	-2,346	433888,847	5,672	-62,799	
63606	433888,872	6,153	-2,178	433888,897	5,673	-62,742	
63607	433888,922	6,153	-2,239	433888,947	5,673	-62,700	
63608	433888,972	6,152	-2,244	433888,997	5,673	-62,708	
63609	433889,022	6,153	-2,310	433889,047	5,673	-62,723	
63610	433889,072	6,154	-2,142	433889,097	5,672	-62,717	
63611	433889,122	6,153	-2,279	433889,147	5,672	-62,726	
63612	433889,172	6,152	-2,249	433889,197	5,673	-62,728	
63613	433889,222	6,153	-2,307	433889,247	5,671	-62,808	
63614	433889,272	6,153	-2,205	433889,297	5,673	-62,712	
63615	433889,322	6,153	-2,311	433889,347	5,672	-62,736	
63616	433889,372	6,152	-2,308	433889,397	5,673	-62,719	
63617	433889,422	6,152	-2,326	433889,447	5,672	-62,775	
63618	433889,472	6,152	-2,281	433889,497	5,673	-62,707	
63619	433889,522	6,152	-2,301	433889,547	5,672	-62,771	
63620	433889,572	6,153	-2,243	433889,597	5,672	-62,746	
63621	433889,622	6,153	-2,281	433889,647	5,672	-62,748	
63622	433889,672	6,153	-2,177	433889,697	5,673	-62,728	
63623	433889,722	6,152	-2,328	433889,747	5,672	-62,751	
63624	433889,772	6,152	-2,260	433889,797	5,672	-62,721	
63625	433889,822	6,152	-2,329	433889,847	5,672	-62,759	
63626	433889,872	6,153	-2,221	433889,897	5,672	-62,753	
63627	433889,922	6,153	-2,292	433889,947	5,672	-62,772	
63628	433889,972	6,152	-2,233	433889,997	5,673	-62,726	
63629	433890,022	6,152	-2,325	433890,047	5,673	-62,737	
63630	433890,072	6,152	-2,257	433890,097	5,672	-62,735	
63631	433890,122	6,152	-2,271	433890,147	5,672	-62,749	
63632	433890,172	6,153	-2,193	433890,197	5,672	-62,700	
63633	433890,222	6,153	-2,289	433890,247	5,673	-62,718	
63634	433890,272	6,153	-2,221	433890,297	5,672	-62,742	
63635	433890,322	6,152	-2,364	433890,347	5,672	-62,737	
63636	433890,372	6,153	-2,200	433890,397	5,672	-62,724	
63637	433890,422	6,151	-2,425	433890,447	5,672	-62,768	
63638	433890,472	6,153	-2,186	433890,497	5,672	-62,698	
63639	433890,522	6,152	-2,340	433890,547	5,672	-62,747	
63640	433890,572	6,152	-2,249	433890,597	5,672	-62,719	
63641	433890,622	6,152	-2,366	433890,647	5,672	-62,795	
63642	433890,672	6,154	-2,130	433890,697	5,673	-62,708	
63643	433890,722	6,153	-2,324	433890,747	5,672	-62,745	
63644	433890,772	6,152	-2,249	433890,797	5,673	-62,722	
63645	433890,822	6,152	-2,356	433890,847	5,673	-62,756	
63646	433890,872	6,152	-2,220	433890,897	5,673	-62,668	
63647	433890,922	6,152	-2,360	433890,947	5,672	-62,751	
63648	433890,972	6,153	-2,220	433890,997	5,672	-62,707	
63649	433891,022	6,152	-2,306	433891,047	5,672	-62,759	
63650	433891,072	6,153	-2,219	433891,097	5,672	-62,755	
63651	433891,122	6,152	-2,285	433891,147	5,672	-62,809	
63652	433891,172	6,153	-2,226	433891,197	5,672	-62,742	
63653	433891,222	6,152	-2,388	433891,247	5,672	-62,774	
63654	433891,272	6,152	-2,250	433891,297	5,672	-62,722	
63655	433891,322	6,152	-2,321	433891,347	5,672	-62,740	
63656	433891,372	6,152	-2,241	433891,397	5,673	-62,722	
63657	433891,422	6,152	-2,283	433891,447	5,672	-62,783	
63658	433891,472	6,153	-2,198	433891,497	5,672	-62,722	
63659	433891,522	6,153	-2,294	433891,547	5,673	-62,735	
63660	433891,572	6,152	-2,288	433891,597	5,673	-62,702	
63661	433891,622	6,152	-2,289	433891,647	5,672	-62,766	
63662	433891,672	6,153	-2,171	433891,697	5,673	-62,658	
63663	433891,722	6,153	-2,266	433891,747	5,672	-62,761	
63664	433891,772	6,153	-2,181	433891,797	5,673	-62,698	
63665	433891,822	6,152	-2,376	433891,847	5,673	-62,749	
63666	433891,872	6,152	-2,240	433891,897	5,672	-62,702	
63667	433891,922	6,153	-2,291	433891,947	5,672	-62,733	
63668	433891,972	6,152	-2,272	433891,997	5,672	-62,731	
63669	433892,022	6,152	-2,322	433892,047	5,672	-62,727	
63670	433892,072	6,153	-2,224	433892,097	5,672	-62,722	
63671	433892,122	6,152	-2,280	433892,147	5,672	-62,770	
63672	433892,172	6,152	-2,211	433892,197	5,672	-62,705	
63673	433892,222	6,152	-2,339	433892,247	5,672	-62,761	
63674	433892,272	6,153	-2,247	433892,297	5,673	-62,719	
63675	433892,322	6,152	-2,347	433892,347	5,672	-62,778	
63676	433892,372	6,151	-2,314	433892,397	5,672	-62,699	
63677	433892,422	6,153	-2,210	433892,447	5,673	-62,750	
63678	433892,472	6,153	-2,209	433892,497	5,673	-62,678	
63679	433892,522	6,152	-2,256	433892,547	5,671	-62,817	
63680	433892,572	6,153	-2,172	433892,597	5,673	-62,678	
63681	433892,622	6,152	-2,325	433892,647	5,672	-62,731	
63682	433892,672	6,153	-2,192	433892,697	5,672	-62,737	
63683	433892,722	6,152	-2,280	433892,747	5,673	-62,733	
63684	433892,772	6,153	-2,244	433892,797	5,673	-62,690	
63685	433892,822	6,151	-2,367	433892,847	5,672	-62,720	
63686	433892,872	6,153	-2,224	433892,897	5,672	-62,727	
63687	433892,922	6,153	-2,259	433892,947	5,672	-62,758	
63688	433892,972	6,153	-2,219	433892,997	5,673	-62,683	
63689	433893,022	6,153	-2,269	433893,047	5,672	-62,766	
63690	433893,072	6,153	-2,200	433893,097	5,673	-62,711	
63691	433893,122	6,152	-2,339	433893,147	5,673	-62,745	
63692	433893,172	6,152	-2,286	433893,197	5,672	-62,711	
63693	433893,222	6,153	-2,265	433893,247	5,673	-62,741	
63694	433893,272	6,152	-2,238	433893,297	5,672	-62,722	
63695	433893,322	6,152	-2,286	433893,347	5,672	-62,786	
63696	433893,372	6,153	-2,267	433893,397	5,672	-62,707	
63697	433893,422	6,153	-2,302	433893,447	5,672	-62,750	
63698	433893,472	6,152	-2,269	433893,497	5,673	-62,665	
63699	433893,522	6,153	-2,249	433893,547	5,672	-62,749	
63700	433893,572	6,153	-2,165	433893,597	5,672	-62,693	
63701	433893,622	6,152	-2,303	433893,647	5,673	-62,717	
63702	433893,672	6,153	-2,166	433893,697	5,673	-62,691	
63703	433893,722	6,153	-2,273	433893,747	5,672	-62,756	
63704	433893,772	6,152	-2,269	433893,797	5,672	-62,719	
63705	433893,822	6,153	-2,246	433893,847	5,672	-62,779	
63706	433893,872	6,153	-2,194	433893,897	5,672	-62,684	
63707	433893,922	6,153	-2,242	433893,947	5,672	-62,790	
63708	433893,972	6,152	-2,232	433893,997	5,673	-62,694	
63709	433894,022	6,152	-2,308	433894,047	5,672	-62,790	
63710	433894,072	6,152	-2,249	433894,097	5,673	-62,678	
63711	433894,122	6,153	-2,293	433894,147	5,673	-62,725	
63712	433894,172	6,153	-2,244	433894,197	5,672	-62,703	
63713	433894,222	6,153	-2,254	433894,247	5,672	-62,770	
63714	433894,272	6,153	-2,183	433894,297	5,673	-62,695	
63715	433894,322	6,153	-2,285	433894,347	5,672	-62,782	
63716	433894,372	6,153	-2,275	433894,397	5,672	-62,697	
63717	433894,422	6,152	-2,317	433894,447	5,672	-62,771	
63718	433894,472	6,153	-2,264	433894,497	5,672	-62,719	
63719	433894,522	6,152	-2,291	433894,547	5,672	-62,729	
63720	433894,572	6,153	-2,181	433894,597	5,673	-62,679	
63721	433894,622	6,153	-2,219	433894,647	5,672	-62,786	
63722	433894,672	6,152	-2,281	433894,697	5,673	-62,661	
63723	433894,722	6,152	-2,326	433894,747	5,672	-62,765	
63724	433894,772	6,152	-2,295	433894,797	5,672	-62,708	
63725	433894,822	6,152	-2,298	433894,847	5,672	-62,796	
63726	433894,872	6,153	-2,156	433894,897	5,673	-62,682	
63727	433894,922	6,153	-2,212	433894,947	5,672	-62,795	
63728	433894,972	6,153	-2,231	433894,997	5,673	-62,681	
63729	433895,022	6,152	-2,279	433895,047	5,672	-62,814	
63730	433895,072	6,153	-2,224	433895,097	5,673	-62,671	
63731	433895,122	6,153	-2,195	433895,147	5,672	-62,791	
63732	433895,172	6,153	-2,233	433895,197	5,672	-62,691	
63733	433895,222	6,152	-2,255	433895,247	5,672	-62,777	
63734	433895,272	6,152	-2,315	433895,297	5,672	-62,700	
63735	433895,322	6,153	-2,224	433895,347	5,672	-62,756	
63736	433895,372	6,151	-2,370	433895,397	5,672	-62,671	
63737	433895,422	6,153	-2,238	433895,447	5,672	-62,802	
63738	433895,472	6,153	-2,249	433895,497	5,673	-62,674	
63739	433895,522	6,152	-2,229	433895,547	5,672	-62,790	
63740	433895,572	6,153	-2,260	433895,597	5,673	-62,696	
63741	433895,622	6,152	-2,268	433895,647	5,672	-62,783	
63742	433895,672	6,152	-2,274	433895,697	5,673	-62,640	
63743	433895,722	6,152	-2,287	433895,747	5,672	-62,760	
63744	433895,772	6,153	-2,275	433895,797	5,673	-62,665	
63745	433895,822	6,152	-2,321	433895,847	5,672	-62,783	
63746	433895,872	6,153	-2,220	433895,897	5,673	-62,686	
63747	433895,922	6,153	-2,226	433895,947	5,672	-62,769	
63748	433895,972	6,153	-2,288	433895,997	5,673	-62,688	
63749	433896,022	6,152	-2,262	433896,047	5,673	-62,750	
63750	433896,072	6,153	-2,212	433896,097	5,672	-62,698	
63751	433896,122	6,153	-2,230	433896,147	5,672	-62,791	
63752	433896,172	6,153	-2,200	433896,197	5,672	-62,721	
63753	433896,222	6,153	-2,261	433896,247	5,672	-62,784	
63754	433896,272	6,153	-2,219	433896,297	5,672	-62,674	
63755	433896,322	6,153	-2,249	433896,347	5,672	-62,796	
63756	433896,372	6,152	-2,287	433896,397	5,672	-62,705	
63757	433896,422	6,153	-2,232	433896,447	5,672	-62,791	
63758	433896,472	6,153	-2,258	433896,497	5,673	-62,678	
63759	433896,522	6,152	-2,291	433896,547	5,672	-62,788	
63760	433896,572	6,152	-2,277	433896,597	5,672	-62,713	
63761	433896,622	6,152	-2,308	433896,647	5,672	-62,816	
63762	433896,672	6,153	-2,259	433896,697	5,673	-62,680	
63763	433896,722	6,152	-2,246	433896,747	5,672	-62,738	
63764	433896,772	6,153	-2,279	433896,797	5,672	-62,686	
63765	433896,822	6,152	-2,247	433896,847	5,672	-62,791	
63766	433896,872	6,152	-2,331	433896,897	5,673	-62,700	
63767	433896,922	6,152	-2,329	433896,947	5,672	-62,763	
63768	433896,972	6,152	-2,292	433896,997	5,672	-62,697	
63769	433897,022	6,153	-2,226	433897,047	5,672	-62,747	
63770	433897,072	6,153	-2,195	433897,097	5,673	-62,697	
63771	433897,122	6,152	-2,292	433897,147	5,672	-62,740	
63772	433897,172	6,153	-2,260	433897,197	5,673	-62,678	
63773	433897,222	6,152	-2,247	433897,247	5,672	-62,765	
63774	433897,272	6,153	-2,225	433897,297	5,672	-62,679	
63775	433897,322	6,153	-2,260	433897,347	5,672	-62,782	
63776	433897,372	6,152	-2,277	433897,397	5,672	-62,673	
63777	433897,422	6,152	-2,239	433897,447	5,672	-62,751	
63778	433897,472	6,153	-2,220	433897,497	5,672	-62,685	
63779	433897,522	6,153	-2,231	433897,547	5,672	-62,768	
63780	433897,572	6,153	-2,260	433897,597	5,672	-62,724	
63781	433897,622	6,153	-2,256	433897,647	5,672	-62,737	
63782	433897,672	6,153	-2,213	433897,697	5,672	-62,737	
63783	433897,722	6,153	-2,267	433897,747	5,672	-62,789	
63784	433897,772	6,153	-2,207	433897,797	5,672	-62,704	
63785	433897,822	6,153	-2,253	433897,847	5,672	-62,785	
63786	433897,872	6,152	-2,301	433897,897	5,672	-62,679	
63787	433897,922	6,153	-2,230	433897,947	5,672	-62,770	
63788	433897,972	6,152	-2,294	433897,997	5,672	-62,660	
63789	433898,022	6,151	-2,334	433898,047	5,672	-62,795	
63790	433898,072	6,153	-2,233	433898,097	5,672	-62,694	
63791	433898,122	6,152	-2,293	433898,147	5,672	-62,801	
63792	433898,172	6,153	-2,256	433898,197	5,672	-62,716	
63793	433898,222	6,152	-2,267	433898,247	5,672	-62,754	
63794	433898,272	6,152	-2,332	433898,297	5,672	-62,691	
63795	433898,322	6,153	-2,262	433898,347	5,672	-62,737	
63796	433898,372	6,153	-2,235	433898,397	5,672	-62,711	
63797	433898,422	6,153	-2,200	433898,447	5,672	-62,786	
